,name,company,year,kms_driven,fuel_type,Price
3949,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3950,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3951,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3952,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3953,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3954,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3955,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3956,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3957,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3958,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3959,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3960,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3961,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3962,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3963,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3964,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3965,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3966,Maruti Swift AMT,Maruti,2019,5621,Petrol,350000
3967,Maruti Swift AMT,Maruti,2019,10000,Petrol,350000
3968,Maruti Swift AMT,Maruti,2018,40000,Petrol,350000
3969,Maruti Swift AMT,Maruti,2020,1000,Petrol,350000
3970,Maruti Swift AMT,Maruti,2019,7500,Petrol,350000
3971,Maruti Swift AMT,Maruti,2018,50000,Petrol,350000
3972,Maruti Swift AMT,Maruti,2019,38000,Diesel,350000
3973,Maruti Swift AMT,Maruti,2018,90000,Diesel,350000
3974,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3975,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3976,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3977,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3978,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3979,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3980,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3981,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3982,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3983,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3984,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3985,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3986,Maruti Swift AMT,Maruti,2019,33000,Petrol,350000
3987,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3988,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3989,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3990,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3991,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3992,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3993,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3994,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3995,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3996,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3997,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3998,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
3999,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
4000,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
4001,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
4002,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
4003,Maruti Swift AMT,Maruti,2018,15732,Petrol,350000
4004,Maruti Swift AMT,Maruti,2018,69779,Petrol,350000
4005,Maruti Swift AMT,Maruti,2018,25000,Petrol,350000
4006,Maruti Swift AMT,Maruti,2019,20000,Petrol,350000
4007,Maruti Swift AMT,Maruti,2019,15000,Petrol,350000
4008,Maruti Swift DDiS,Maruti,2017,35000,Diesel,350000
4009,Maruti Swift DDiS,Maruti,2017,49000,Diesel,350000
4010,Maruti Swift DDiS,Maruti,2017,49000,Diesel,350000
4011,Maruti Swift Dzire,Maruti,2009,160000,Petrol,350000
4012,Maruti Swift Dzire,Maruti,2012,72000,Petrol,350000
4013,Maruti Swift Dzire,Maruti,2012,30000,Petrol,350000
4014,Maruti Swift Dzire,Maruti,2010,200000,Petrol,350000
4015,Maruti Swift Dzire,Maruti,2010,60000,Petrol,350000
4016,Maruti Swift Dzire,Maruti,2012,30000,Petrol,350000
4017,Maruti Swift Dzire,Maruti,2012,35000,Petrol,350000
4018,Maruti Swift Dzire,Maruti,2017,19000,Diesel,350000
4019,Maruti Swift Dzire,Maruti,2019,7673,Diesel,350000
4020,Maruti Swift Dzire,Maruti,2019,10000,Petrol,350000
4021,Maruti Swift Dzire,Maruti,2017,26634,Petrol,350000
4022,Maruti Swift Dzire,Maruti,2018,28000,Petrol,350000
4023,Maruti Swift Dzire,Maruti,2019,10000,Petrol,350000
4024,Maruti Swift Dzire,Maruti,2017,15000,Petrol,350000
4025,Maruti Swift Dzire,Maruti,2017,120000,Petrol,350000
4026,Maruti Swift Dzire,Maruti,2019,10000,Petrol,350000
4027,Maruti Swift Dzire,Maruti,2018,7800,Petrol,350000
4028,Maruti Swift Dzire,Maruti,2019,45000,Petrol,350000
4029,Maruti Swift Dzire,Maruti,2018,7800,Petrol,350000
4030,Maruti Swift Dzire,Maruti,2016,50000,Diesel,350000
4031,Maruti Swift Dzire,Maruti,2016,50000,Diesel,350000
4032,Maruti Swift Dzire,Maruti,2016,90000,Diesel,350000
4033,Maruti Swift Dzire,Maruti,2017,80000,Diesel,350000
4034,Maruti Swift Dzire,Maruti,2018,27654,Diesel,350000
4035,Maruti Swift Dzire,Maruti,2017,30000,Diesel,350000
4036,Maruti Swift Dzire,Maruti,2018,50000,Diesel,350000
4037,Maruti Swift Dzire,Maruti,2018,60000,Diesel,350000
4038,Maruti Swift Dzire,Maruti,2017,35000,Petrol,350000
4039,Maruti Swift Dzire,Maruti,2019,6500,Petrol,350000
4040,Maruti Swift Dzire,Maruti,2019,6500,Petrol,350000
4041,Maruti Swift Dzire,Maruti,2016,150000,Diesel,350000
4042,Maruti Swift Dzire,Maruti,2012,120000,Diesel,350000
4043,Maruti Swift Dzire,Maruti,2008,80000,Diesel,350000
4044,Maruti Swift Dzire,Maruti,2015,170000,Diesel,350000
4045,Maruti Swift Dzire,Maruti,2015,115000,Diesel,350000
4046,Maruti Swift Dzire,Maruti,2012,77000,Diesel,350000
4047,Maruti Swift Dzire,Maruti,2018,50000,Diesel,350000
4048,Maruti Swift Dzire,Maruti,2013,100000,Diesel,350000
4049,Maruti Swift Dzire,Maruti,2010,120000,Diesel,350000
4050,Maruti Swift Dzire,Maruti,2013,70000,Diesel,350000
4051,Maruti Swift Dzire,Maruti,2016,120000,Diesel,350000
4052,Maruti Swift Dzire,Maruti,2017,60000,Diesel,350000
4053,Maruti Swift Dzire,Maruti,2015,140000,Diesel,350000
4054,Maruti Swift Dzire,Maruti,2016,35000,Diesel,350000
4055,Maruti Swift Dzire,Maruti,2016,35000,Diesel,350000
4056,Maruti Swift Dzire,Maruti,2018,50000,Diesel,350000
4057,Maruti Swift Dzire,Maruti,2012,110000,Diesel,350000
4058,Maruti Swift Dzire,Maruti,2018,50000,Diesel,350000
4059,Maruti Swift Dzire,Maruti,2011,90000,Diesel,350000
4060,Maruti Swift Dzire,Maruti,2013,190000,Diesel,350000
4061,Maruti Swift Dzire,Maruti,2011,60000,Diesel,350000
4062,Maruti Swift Dzire,Maruti,2013,185000,Diesel,350000
4063,Maruti Swift Dzire,Maruti,2013,180000,Diesel,350000
4064,Maruti Swift Dzire,Maruti,2019,70000,Diesel,350000
4065,Maruti Swift Dzire,Maruti,2011,120000,Diesel,350000
4066,Maruti Swift Dzire,Maruti,2018,120000,Diesel,350000
4067,Maruti Swift Dzire,Maruti,2012,210000,Diesel,350000
4068,Maruti Swift Dzire,Maruti,2015,80000,Diesel,350000
4069,Maruti Swift Dzire,Maruti,2015,70000,Diesel,350000
4070,Maruti Swift Dzire,Maruti,2014,70000,Diesel,350000
4071,Maruti Swift Dzire,Maruti,2015,25000,Petrol,350000
4072,Maruti Swift Dzire,Maruti,2018,9000,Petrol,350000
4073,Maruti Swift Dzire,Maruti,2009,90000,Petrol,350000
4074,Maruti Swift Dzire,Maruti,2018,9000,Petrol,350000
4075,Maruti Swift Dzire,Maruti,2017,55000,Petrol,350000
4076,Maruti Swift Dzire,Maruti,2018,5000,Petrol,350000
4077,Maruti Swift Dzire,Maruti,2017,28832,Diesel,350000
4078,Maruti Swift Dzire,Maruti,2013,70000,Diesel,350000
4079,Maruti Swift Dzire,Maruti,2018,120000,Diesel,350000
4080,Maruti Swift Dzire,Maruti,2017,28832,Diesel,350000
4081,Maruti Swift Dzire,Maruti,2016,175000,Diesel,350000
4082,Maruti Swift Dzire,Maruti,2018,100000,Petrol,350000
4083,Maruti Swift Dzire,Maruti,2018,40000,Petrol,350000
4084,Maruti Swift Dzire,Maruti,2017,130000,Petrol,350000
4085,Maruti Swift Dzire,Maruti,2014,145500,Diesel,350000
4086,Maruti Swift Dzire,Maruti,2009,140000,Diesel,350000
4087,Maruti Swift Dzire,Maruti,2012,175000,Diesel,350000
4088,Maruti Swift Dzire,Maruti,2018,50000,Diesel,350000
4089,Maruti Swift Dzire,Maruti,2013,70000,Diesel,350000
4090,Maruti Swift Dzire,Maruti,2014,120000,Diesel,350000
4091,Maruti Swift Dzire,Maruti,2012,158000,Diesel,350000
4092,Maruti Swift Dzire,Maruti,2017,25000,Diesel,350000
4093,Maruti Swift Dzire,Maruti,2016,60000,Diesel,350000
4094,Maruti Swift Dzire,Maruti,2015,90000,Diesel,350000
4095,Maruti Swift Dzire,Maruti,2013,120000,Diesel,350000
4096,Maruti Swift Dzire,Maruti,2016,147000,Diesel,350000
4097,Maruti Swift Dzire,Maruti,2019,30000,Diesel,350000
4098,Maruti Swift Dzire,Maruti,2016,30000,Diesel,350000
4099,Maruti Swift Dzire,Maruti,2018,15000,Diesel,350000
4100,Maruti Swift Dzire,Maruti,2009,90000,Diesel,350000
4101,Maruti Swift Dzire,Maruti,2014,80000,Diesel,350000
4102,Maruti Swift Dzire,Maruti,2017,40000,Diesel,350000
4103,Maruti Swift Dzire,Maruti,2012,120000,Diesel,350000
4104,Maruti Swift Dzire,Maruti,2011,137500,Diesel,350000
4105,Maruti Swift Dzire,Maruti,2017,107000,Diesel,350000
4106,Maruti Swift Dzire,Maruti,2017,43000,Diesel,350000
4107,Maruti Swift Dzire,Maruti,2009,144000,Diesel,350000
4108,Maruti Swift Dzire,Maruti,2012,108000,Diesel,350000
4109,Maruti Swift Dzire,Maruti,2012,108000,Diesel,350000
4110,Maruti Swift Dzire,Maruti,2018,100000,Diesel,350000
4111,Maruti Swift Dzire,Maruti,2019,25000,Diesel,350000
4112,Maruti Swift Dzire,Maruti,2017,35000,Diesel,350000
4113,Maruti Swift Dzire,Maruti,2014,80000,Diesel,350000
4114,Maruti Swift Dzire,Maruti,2014,110000,Diesel,350000
4115,Maruti Swift Dzire,Maruti,2014,100000,Diesel,350000
4116,Maruti Swift Dzire,Maruti,2013,120000,Diesel,350000
4117,Maruti Swift Dzire,Maruti,2016,70000,Diesel,350000
4118,Maruti Swift Dzire,Maruti,2012,100000,Diesel,350000
4119,Maruti Swift Dzire,Maruti,2015,120000,Diesel,350000
4120,Maruti Swift Dzire,Maruti,2016,40000,Diesel,350000
4121,Maruti Swift Dzire,Maruti,2016,80000,Diesel,350000
4122,Maruti Swift Dzire,Maruti,2012,110000,Diesel,350000
4123,Maruti Swift Dzire,Maruti,2018,35500,Diesel,350000
4124,Maruti Swift Dzire,Maruti,2010,120000,Diesel,350000
4125,Maruti Swift Dzire,Maruti,2012,80000,Diesel,350000
4126,Maruti Swift Dzire,Maruti,2014,50000,Diesel,350000
4127,Maruti Swift Dzire,Maruti,2017,20000,Diesel,350000
4128,Maruti Swift Dzire,Maruti,2015,110000,Diesel,350000
4129,Maruti Swift Dzire,Maruti,2015,30000,Diesel,350000
4130,Maruti Swift Dzire,Maruti,2013,80000,Diesel,350000
4131,Maruti Swift Dzire,Maruti,2017,127000,Diesel,350000
4132,Maruti Swift Dzire,Maruti,2013,58000,Diesel,350000
4133,Maruti Swift Dzire,Maruti,2015,60000,Diesel,350000
4134,Maruti Swift Dzire,Maruti,2016,55000,Diesel,350000
4135,Maruti Swift Dzire,Maruti,2017,50000,Diesel,350000
4136,Maruti Swift Dzire,Maruti,2013,100000,Diesel,350000
4137,Maruti Swift Dzire,Maruti,2019,24000,Diesel,350000
4138,Maruti Swift Dzire,Maruti,2012,52000,Diesel,350000
4139,Maruti Swift Dzire,Maruti,2012,60000,Diesel,350000
4140,Maruti Swift Dzire,Maruti,2018,70000,Diesel,350000
4141,Maruti Swift Dzire,Maruti,2013,110000,Diesel,350000
4142,Maruti Swift Dzire,Maruti,2009,138000,Diesel,350000
4143,Maruti Swift Dzire,Maruti,2017,75000,Diesel,350000
4144,Maruti Swift Dzire,Maruti,2015,70000,Diesel,350000
4145,Maruti Swift Dzire,Maruti,2015,60000,Diesel,350000
4146,Maruti Swift Dzire,Maruti,2017,32500,Diesel,350000
4147,Maruti Swift Dzire,Maruti,2014,50000,Diesel,350000
4148,Maruti Swift Dzire,Maruti,2018,120000,Diesel,350000
4149,Maruti Swift Dzire,Maruti,2017,120000,Diesel,348000
4150,Maruti Swift Dzire,Maruti,2012,105000,Diesel,347000
4151,Maruti Swift Dzire,Maruti,2017,40000,Diesel,347000
4152,Maruti Swift Dzire,Maruti,2013,105000,Diesel,346000
4153,Maruti Swift Dzire,Maruti,2014,150000,Diesel,346000
4154,Maruti Swift Dzire,Maruti,2014,84000,Diesel,345000
4155,Maruti Swift Dzire,Maruti,2018,100000,Diesel,345000
4156,Maruti Swift Dzire,Maruti,2013,105000,Diesel,345000
4157,Maruti Swift Dzire,Maruti,2016,50000,Diesel,345000
4158,Maruti Swift Dzire,Maruti,2013,82000,Diesel,345000
4159,Maruti Swift Dzire,Maruti,2009,120000,Diesel,345000
4160,Maruti Swift Dzire,Maruti,2016,60000,Diesel,345000
4161,Maruti Swift Dzire,Maruti,2017,60000,Diesel,345000
4162,Maruti Swift Dzire,Maruti,2010,120000,Diesel,345000
4163,Maruti Swift Dzire,Maruti,2013,102996,Diesel,341000
4164,Maruti Swift Dzire,Maruti,2013,40000,Diesel,340000
4165,Maruti Swift Dzire,Maruti,2015,50000,Diesel,340000
4166,Maruti Swift Dzire,Maruti,2013,56000,Diesel,340000
4167,Maruti Swift Dzire,Maruti,2018,35000,Diesel,340000
4168,Maruti Swift Dzire,Maruti,2014,81000,Diesel,340000
4169,Maruti Swift Dzire,Maruti,2010,180000,Diesel,340000
4170,Maruti Swift Dzire,Maruti,2013,80000,Diesel,340000
4171,Maruti Swift Dzire,Maruti,2015,50000,Diesel,340000
4172,Maruti Swift Dzire,Maruti,2015,110000,Diesel,340000
4173,Maruti Swift Dzire,Maruti,2016,76000,Diesel,340000
4174,Maruti Swift Dzire,Maruti,2019,35000,Diesel,340000
4175,Maruti Swift Dzire,Maruti,2014,70000,Diesel,340000
4176,Maruti Swift Dzire,Maruti,2010,120000,Diesel,340000
4177,Maruti Swift Dzire,Maruti,2009,70000,Diesel,340000
4178,Maruti Swift Dzire,Maruti,2009,100000,Diesel,340000
4179,Maruti Swift Dzire,Maruti,2019,30000,Diesel,340000
4180,Maruti Swift Dzire,Maruti,2010,80000,Diesel,340000
4181,Maruti Swift Dzire,Maruti,2014,120000,Diesel,340000
4182,Maruti Swift Dzire,Maruti,2018,25000,Diesel,340000
4183,Maruti Swift Dzire,Maruti,2014,70000,Diesel,340000
4184,Maruti Swift Dzire,Maruti,2019,25000,Diesel,340000
4185,Maruti Swift Dzire,Maruti,2017,34000,Diesel,340000
4186,Maruti Swift Dzire,Maruti,2013,63000,Diesel,340000
4187,Maruti Swift Dzire,Maruti,2017,61000,Diesel,340000
4188,Maruti Swift Dzire,Maruti,2018,45000,Diesel,340000
4189,Maruti Swift Dzire,Maruti,2017,127000,Diesel,340000
4190,Maruti Swift Dzire,Maruti,2014,60000,Diesel,340000
4191,Maruti Swift Dzire,Maruti,2011,125000,Diesel,340000
4192,Maruti Swift Dzire,Maruti,2012,100000,Diesel,340000
4193,Maruti Swift Dzire,Maruti,2019,10000,Diesel,340000
4194,Maruti Swift Dzire,Maruti,2018,15000,Diesel,340000
4195,Maruti Swift Dzire,Maruti,2010,120000,Diesel,340000
4196,Maruti Swift Dzire,Maruti,2016,75000,Diesel,340000
4197,Maruti Swift Dzire,Maruti,2014,80000,Diesel,340000
4198,Maruti Swift Dzire,Maruti,2016,120000,Diesel,340000
4199,Maruti Swift Dzire,Maruti,2017,35000,Diesel,340000
4200,Maruti Swift Dzire,Maruti,2017,60000,Diesel,340000
4201,Maruti Swift Dzire,Maruti,2015,100000,Diesel,339000
4202,Maruti Swift Dzire,Maruti,2017,40000,Diesel,339000
4203,Maruti Swift Dzire,Maruti,2015,110000,Diesel,337000
4204,Maruti Swift Dzire,Maruti,2013,100000,Diesel,335000
4205,Maruti Swift Dzire,Maruti,2014,120000,Diesel,335000
4206,Maruti Swift Dzire,Maruti,2014,60000,Diesel,335000
4207,Maruti Swift Dzire,Maruti,2012,70000,Diesel,335000
4208,Maruti Swift Dzire,Maruti,2017,20000,Diesel,335000
4209,Maruti Swift Dzire,Maruti,2014,110000,Diesel,335000
4210,Maruti Swift Dzire,Maruti,2018,50000,Diesel,335000
4211,Maruti Swift Dzire,Maruti,2015,60000,Diesel,335000
4212,Maruti Swift Dzire,Maruti,2017,127000,Diesel,335000
4213,Maruti Swift Dzire,Maruti,2015,70000,Diesel,335000
4214,Maruti Swift Dzire,Maruti,2013,116000,Diesel,335000
4215,Maruti Swift Dzire,Maruti,2017,65000,Diesel,335000
4216,Maruti Swift Dzire,Maruti,2017,70000,Diesel,335000
4217,Maruti Swift Dzire,Maruti,2017,70000,Diesel,335000
4218,Maruti Swift Dzire,Maruti,2012,58400,Diesel,335000
4219,Maruti Swift Dzire,Maruti,2013,70000,Diesel,335000
4220,Maruti Swift Dzire,Maruti,2014,90000,Diesel,335000
4221,Maruti Swift Dzire,Maruti,2013,70000,Diesel,335000
4222,Maruti Swift Dzire,Maruti,2010,190000,Diesel,335000
4223,Maruti Swift Dzire,Maruti,2009,90000,Diesel,335000
4224,Maruti Swift Dzire,Maruti,2009,164000,Diesel,330000
4225,Maruti Swift Dzire,Maruti,2015,135000,Diesel,330000
4226,Maruti Swift Dzire,Maruti,2018,25000,Diesel,330000
4227,Maruti Swift Dzire,Maruti,2013,100000,Diesel,330000
4228,Maruti Swift Dzire,Maruti,2013,40000,Diesel,330000
4229,Maruti Swift Dzire,Maruti,2014,88000,Diesel,330000
4230,Maruti Swift Dzire,Maruti,2014,120000,Diesel,330000
4231,Maruti Swift Dzire,Maruti,2014,80000,Diesel,330000
4232,Maruti Swift Dzire,Maruti,2014,70000,Diesel,330000
4233,Maruti Swift Dzire,Maruti,2009,120000,Diesel,330000
4234,Maruti Swift Dzire,Maruti,2016,147000,Diesel,330000
4235,Maruti Swift Dzire,Maruti,2013,105000,Diesel,330000
4236,Maruti Swift Dzire,Maruti,2014,70195,Diesel,330000
4237,Maruti Swift Dzire,Maruti,2013,150000,Diesel,330000
4238,Maruti Swift Dzire,Maruti,2018,59000,Diesel,330000
4239,Maruti Swift Dzire,Maruti,2019,27000,Diesel,330000
4240,Maruti Swift Dzire,Maruti,2019,35700,Diesel,330000
4241,Maruti Swift Dzire,Maruti,2012,90000,Diesel,330000
4242,Maruti Swift Dzire,Maruti,2017,30000,Diesel,330000
4243,Maruti Swift Dzire,Maruti,2012,120000,Diesel,330000
4244,Maruti Swift Dzire,Maruti,2012,68000,Diesel,330000
4245,Maruti Swift Dzire,Maruti,2015,50000,Diesel,330000
4246,Maruti Swift Dzire,Maruti,2015,50000,Diesel,330000
4247,Maruti Swift Dzire,Maruti,2011,170000,Diesel,330000
4248,Maruti Swift Dzire,Maruti,2011,80600,Diesel,330000
4249,Maruti Swift Dzire,Maruti,2011,60000,Diesel,330000
4250,Maruti Swift Dzire,Maruti,2010,120000,Diesel,330000
4251,Maruti Swift Dzire,Maruti,2011,60000,Diesel,330000
4252,Maruti Swift Dzire,Maruti,2017,82050,Diesel,330000
4253,Maruti Swift Dzire,Maruti,2012,100000,Diesel,330000
4254,Maruti Swift Dzire,Maruti,2015,80000,Diesel,330000
4255,Maruti Swift Dzire,Maruti,2017,41232,Diesel,330000
4256,Maruti Swift Dzire,Maruti,2017,35000,Diesel,330000
4257,Maruti Swift Dzire,Maruti,2016,80000,Diesel,330000
4258,Maruti Swift Dzire,Maruti,2018,52200,Diesel,330000
4259,Maruti Swift Dzire,Maruti,2017,41232,Diesel,330000
4260,Maruti Swift Dzire,Maruti,2018,44885,Diesel,330000
4261,Maruti Swift Dzire,Maruti,2017,40000,Petrol,330000
4262,Maruti Swift Dzire,Maruti,2014,35000,Petrol,330000
4263,Maruti Swift Dzire,Maruti,2016,60000,Petrol,329000
4264,Maruti Swift Dzire,Maruti,2017,50000,Petrol,329000
4265,Maruti Swift Dzire,Maruti,2015,20000,Petrol,329000
4266,Maruti Swift Dzire,Maruti,2014,70000,Petrol,328000
4267,Maruti Swift Dzire,Maruti,2014,70000,Petrol,328000
4268,Maruti Swift Dzire,Maruti,2008,123000,Petrol,327000
4269,Maruti Swift Dzire,Maruti,2014,30000,Petrol,325000
4270,Maruti Swift Dzire,Maruti,2014,45000,Petrol,325000
4271,Maruti Swift Dzire,Maruti,2017,70000,Petrol,325000
4272,Maruti Swift Dzire,Maruti,2010,143000,Petrol,325000
4273,Maruti Swift Dzire,Maruti,2015,30000,Petrol,325000
4274,Maruti Swift Dzire,Maruti,2009,60000,Petrol,325000
4275,Maruti Swift Dzire,Maruti,2016,30000,Petrol,325000
4276,Maruti Swift Dzire,Maruti,2017,43000,Petrol,325000
4277,Maruti Swift Dzire,Maruti,2015,45000,Petrol,325000
4278,Maruti Swift Dzire,Maruti,2008,70000,Petrol,325000
4279,Maruti Swift Dzire,Maruti,2015,50000,Petrol,325000
4280,Maruti Swift Dzire,Maruti,2009,120000,Petrol,325000
4281,Maruti Swift Dzire,Maruti,2012,100000,Petrol,325000
4282,Maruti Swift Dzire,Maruti,2016,60000,Petrol,325000
4283,Maruti Swift Dzire,Maruti,2008,100000,Petrol,325000
4284,Maruti Swift Dzire,Maruti,2012,30000,Petrol,325000
4285,Maruti Swift Dzire,Maruti,2014,120000,Petrol,325000
4286,Maruti Swift Dzire,Maruti,2012,69000,Petrol,325000
4287,Maruti Swift Dzire,Maruti,2014,30000,Petrol,325000
4288,Maruti Swift Dzire,Maruti,2013,35000,Petrol,325000
4289,Maruti Swift Dzire,Maruti,2014,72000,Petrol,325000
4290,Maruti Swift Dzire,Maruti,2014,50000,Petrol,325000
4291,Maruti Swift Dzire,Maruti,2014,40000,Petrol,325000
4292,Maruti Swift Dzire,Maruti,2016,35000,Petrol,325000
4293,Maruti Swift Dzire,Maruti,2014,30000,Petrol,325000
4294,Maruti Swift Dzire,Maruti,2013,35000,Petrol,325000
4295,Maruti Swift Dzire,Maruti,2012,88000,Petrol,325000
4296,Maruti Swift Dzire,Maruti,2014,100000,Petrol,325000
4297,Maruti Swift Dzire,Maruti,2015,80000,Petrol,325000
4298,Maruti Swift Dzire,Maruti,2014,100000,Petrol,325000
4299,Maruti Swift Dzire,Maruti,2010,80000,Petrol,325000
4300,Maruti Swift Dzire,Maruti,2009,35000,Petrol,325000
4301,Maruti Swift Dzire,Maruti,2015,16000,Petrol,325000
4302,Maruti Swift Dzire,Maruti,2016,80000,Petrol,325000
4303,Maruti Swift Dzire,Maruti,2011,100000,Petrol,325000
4304,Maruti Swift Dzire,Maruti,2013,120000,Petrol,325000
4305,Maruti Swift Dzire,Maruti,2011,70000,Petrol,325000
4306,Maruti Swift Dzire,Maruti,2014,60000,Petrol,325000
4307,Maruti Swift Dzire,Maruti,2013,67000,Petrol,325000
4308,Maruti Swift Dzire,Maruti,2014,50000,Petrol,325000
4309,Maruti Swift Dzire,Maruti,2009,80000,Petrol,325000
4310,Maruti Swift Dzire,Maruti,2016,40000,Petrol,325000
4311,Maruti Swift Dzire,Maruti,2014,50000,Petrol,325000
4312,Maruti Swift Dzire,Maruti,2015,93000,Petrol,325000
4313,Maruti Swift Dzire,Maruti,2010,60000,Petrol,325000
4314,Maruti Swift Dzire,Maruti,2012,112048,Petrol,325000
4315,Maruti Swift Dzire,Maruti,2015,117000,Petrol,325000
4316,Maruti Swift Dzire,Maruti,2017,20000,Petrol,325000
4317,Maruti Swift Dzire,Maruti,2019,10000,Petrol,325000
4318,Maruti Swift Dzire,Maruti,2020,1500,Petrol,325000
4319,Maruti Swift Dzire,Maruti,2019,25000,Petrol,325000
4320,Maruti Swift Dzire,Maruti,2019,5000,Petrol,325000
4321,Maruti Swift Dzire,Maruti,2018,15000,Petrol,325000
4322,Maruti Swift Dzire,Maruti,2018,15000,Petrol,325000
4323,Maruti Swift Dzire,Maruti,2018,15000,Petrol,325000
4324,Maruti Swift Dzire,Maruti,2017,20000,Petrol,325000
4325,Maruti Swift Dzire,Maruti,2019,5000,Petrol,325000
4326,Maruti Swift Dzire,Maruti,2019,10000,Petrol,325000
4327,Maruti Swift Dzire,Maruti,2018,25000,Petrol,325000
4328,Maruti Swift Dzire,Maruti,2018,25000,Petrol,325000
4329,Maruti Swift Dzire,Maruti,2018,35000,Petrol,325000
4330,Maruti Swift Dzire,Maruti,2017,21000,Petrol,325000
4331,Maruti Swift Dzire,Maruti,2017,90000,Petrol,325000
4332,Maruti Swift Dzire,Maruti,2018,23300,Petrol,325000
4333,Maruti Swift Dzire,Maruti,2012,120000,Petrol,325000
4334,Maruti Swift Dzire,Maruti,2016,37000,Petrol,321000
4335,Maruti Swift Dzire,Maruti,2015,40000,Diesel,321000
4336,Maruti Swift Dzire,Maruti,2015,147000,Diesel,320000
4337,Maruti Swift Dzire,Maruti,2012,110000,Diesel,320000
4338,Maruti Swift Dzire,Maruti,2012,193000,Diesel,320000
4339,Maruti Swift Dzire,Maruti,2011,90000,Diesel,320000
4340,Maruti Swift Dzire,Maruti,2011,110000,Diesel,320000
4341,Maruti Swift Dzire,Maruti,2017,50000,Diesel,320000
4342,Maruti Swift Dzire,Maruti,2016,55000,Diesel,320000
4343,Maruti Swift Dzire,Maruti,2017,70000,Diesel,320000
4344,Maruti Swift Dzire,Maruti,2015,32000,Diesel,320000
4345,Maruti Swift Dzire,Maruti,2018,50000,Diesel,320000
4346,Maruti Swift Dzire,Maruti,2008,90000,Diesel,320000
4347,Maruti Swift Dzire,Maruti,2014,90000,Diesel,320000
4348,Maruti Swift Dzire,Maruti,2017,40000,Diesel,320000
4349,Maruti Swift Dzire,Maruti,2011,120000,Diesel,320000
4350,Maruti Swift Dzire,Maruti,2011,120000,Diesel,320000
4351,Maruti Swift Dzire,Maruti,2010,100000,Diesel,320000
4352,Maruti Swift Dzire,Maruti,2011,70000,Diesel,320000
4353,Maruti Swift Dzire,Maruti,2008,149000,Diesel,320000
4354,Maruti Swift Dzire,Maruti,2013,240000,Diesel,320000
4355,Maruti Swift Dzire,Maruti,2013,149000,Diesel,320000
4356,Maruti Swift Dzire,Maruti,2014,50000,Diesel,320000
4357,Maruti Swift Dzire,Maruti,2014,65000,Diesel,320000
4358,Maruti Swift Dzire,Maruti,2008,175802,Diesel,320000
4359,Maruti Swift Dzire,Maruti,2015,72000,Diesel,320000
4360,Maruti Swift Dzire,Maruti,2014,90000,Diesel,320000
